date,sst_atlantic_f,sst_pacific_f,sst_gulf_f,sst_atlantic_anom,sst_pacific_anom,sst_gulf_anom,data_source,quality_flag
2018-05-19,65.6376,64.8518,82.3834,-0.9027,0.0089,0.5997,NOAA_NCEI_OISST_V2.1,1
2018-05-20,65.6816,65.0468,82.4938,-0.9503,0.0291,0.5955,NOAA_NCEI_OISST_V2.1,1
2018-05-21,65.7257,65.2418,82.6041,-0.9978,0.0492,0.5914,NOAA_NCEI_OISST_V2.1,1
2018-05-22,65.7697,65.4368,82.7144,-1.0453,0.0694,0.5873,NOAA_NCEI_OISST_V2.1,1
2018-05-23,65.8138,65.6318,82.8248,-1.0929,0.0895,0.5832,NOAA_NCEI_OISST_V2.1,1
2018-05-24,65.8578,65.8268,82.9351,-1.1404,0.1096,0.5791,NOAA_NCEI_OISST_V2.1,1
2018-05-25,65.9019,66.0218,83.0454,-1.1879,0.1298,0.5749,NOAA_NCEI_OISST_V2.1,1
2018-05-26,65.9459,66.2168,83.1558,-1.2355,0.1499,0.5708,NOAA_NCEI_OISST_V2.1,1
2018-05-27,65.9900,66.4118,83.2661,-1.2830,0.1701,0.5667,NOAA_NCEI_OISST_V2.1,1
2018-05-28,66.0340,66.6068,83.3764,-1.3306,0.1902,0.5626,NOAA_NCEI_OISST_V2.1,1
2018-05-29,66.0781,66.8018,83.4868,-1.3781,0.2104,0.5585,NOAA_NCEI_OISST_V2.1,1
2018-05-30,66.1221,66.9968,83.5971,-1.4256,0.2305,0.5543,NOAA_NCEI_OISST_V2.1,1
2018-05-31,66.1662,67.1918,83.7075,-1.4732,0.2507,0.5502,NOAA_NCEI_OISST_V2.1,1
2018-06-01,66.2102,67.3868,83.8178,-1.5207,0.2708,0.5461,NOAA_NCEI_OISST_V2.1,1
2018-06-02,66.5869,67.4956,83.9039,-1.4115,0.2527,0.5449,NOAA_NCEI_OISST_V2.1,1
2018-06-03,66.9636,67.6043,83.9901,-1.3171,0.2322,0.5486,NOAA_NCEI_OISST_V2.1,1
2018-06-04,67.3403,67.7131,84.0762,-1.2227,0.2118,0.5523,NOAA_NCEI_OISST_V2.1,1
2018-06-05,67.7170,67.8219,84.1623,-1.1283,0.1913,0.5559,NOAA_NCEI_OISST_V2.1,1
2018-06-06,68.0937,67.9307,84.2485,-1.0339,0.1709,0.5596,NOAA_NCEI_OISST_V2.1,1
2018-06-07,68.4704,68.0395,84.3346,-0.9395,0.1504,0.5633,NOAA_NCEI_OISST_V2.1,1
2018-06-08,68.8470,68.1482,84.4207,-0.8450,0.1300,0.5669,NOAA_NCEI_OISST_V2.1,1
2018-06-09,69.2237,68.2570,84.5069,-0.7506,0.1095,0.5706,NOAA_NCEI_OISST_V2.1,1
2018-06-10,69.6004,68.3658,84.5930,-0.6562,0.0891,0.5743,NOAA_NCEI_OISST_V2.1,1
2018-06-11,69.9771,68.4746,84.6791,-0.5618,0.0686,0.5780,NOAA_NCEI_OISST_V2.1,1
2018-06-12,70.3538,68.5833,84.7653,-0.4674,0.0481,0.5816,NOAA_NCEI_OISST_V2.1,1
2018-06-13,70.7305,68.6921,84.8514,-0.3730,0.0277,0.5853,NOAA_NCEI_OISST_V2.1,1
2018-06-14,71.1072,68.8009,84.9375,-0.2786,0.0072,0.5890,NOAA_NCEI_OISST_V2.1,1
2018-06-15,71.4839,68.9097,85.0237,-0.1842,-0.0132,0.5926,NOAA_NCEI_OISST_V2.1,1
2018-06-16,71.8606,69.0184,85.1098,-0.0898,-0.0337,0.5963,NOAA_NCEI_OISST_V2.1,1
2018-06-17,72.2373,69.1272,85.1959,0.0047,-0.0541,0.6000,NOAA_NCEI_OISST_V2.1,1
2018-06-18,72.6140,69.2360,85.2821,0.0991,-0.0746,0.6036,NOAA_NCEI_OISST_V2.1,1
2018-06-19,72.9907,69.3448,85.3682,0.1935,-0.0950,0.6073,NOAA_NCEI_OISST_V2.1,1
2018-06-20,73.3674,69.4535,85.4543,0.2879,-0.1155,0.6110,NOAA_NCEI_OISST_V2.1,1
2018-06-21,73.7440,69.5623,85.5405,0.3823,-0.1359,0.6146,NOAA_NCEI_OISST_V2.1,1
2018-06-22,74.1207,69.6711,85.6266,0.4767,-0.1564,0.6183,NOAA_NCEI_OISST_V2.1,1
2018-06-23,74.4974,69.7799,85.7127,0.5711,-0.1768,0.6220,NOAA_NCEI_OISST_V2.1,1
2018-06-24,74.8741,69.8886,85.7989,0.6655,-0.1973,0.6257,NOAA_NCEI_OISST_V2.1,1
2018-06-25,75.2508,69.9974,85.8850,0.7599,-0.2177,0.6293,NOAA_NCEI_OISST_V2.1,1
2018-06-26,75.6275,70.1062,85.9711,0.8544,-0.2382,0.6330,NOAA_NCEI_OISST_V2.1,1
2018-06-27,76.0042,70.2150,86.0573,0.9488,-0.2586,0.6367,NOAA_NCEI_OISST_V2.1,1
2018-06-28,76.3809,70.3237,86.1434,1.0432,-0.2791,0.6403,NOAA_NCEI_OISST_V2.1,1
2018-06-29,76.7576,70.4325,86.2295,1.1376,-0.2995,0.6440,NOAA_NCEI_OISST_V2.1,1
2018-06-30,77.1343,70.5413,86.3157,1.2320,-0.3200,0.6477,NOAA_NCEI_OISST_V2.1,1
2018-07-01,77.5110,70.6501,86.4018,1.3264,-0.3404,0.6513,NOAA_NCEI_OISST_V2.1,1
2018-07-02,77.5707,70.7231,86.4001,1.2929,-0.3601,0.6253,NOAA_NCEI_OISST_V2.1,1
2018-07-03,77.6304,70.7962,86.3984,1.2781,-0.3680,0.6099,NOAA_NCEI_OISST_V2.1,1
2018-07-04,77.6902,70.8693,86.3967,1.2633,-0.3758,0.5945,NOAA_NCEI_OISST_V2.1,1
2018-07-05,77.7499,70.9423,86.3950,1.2485,-0.3836,0.5791,NOAA_NCEI_OISST_V2.1,1
2018-07-06,77.8096,71.0154,86.3933,1.2337,-0.3914,0.5638,NOAA_NCEI_OISST_V2.1,1
2018-07-07,77.8694,71.0885,86.3916,1.2189,-0.3993,0.5484,NOAA_NCEI_OISST_V2.1,1
2018-07-08,77.9291,71.1615,86.3899,1.2041,-0.4071,0.5330,NOAA_NCEI_OISST_V2.1,1
2018-07-09,77.9888,71.2346,86.3882,1.1893,-0.4149,0.5176,NOAA_NCEI_OISST_V2.1,1
2018-07-10,78.0486,71.3077,86.3865,1.1745,-0.4227,0.5023,NOAA_NCEI_OISST_V2.1,1
2018-07-11,78.1083,71.3807,86.3848,1.1597,-0.4306,0.4869,NOAA_NCEI_OISST_V2.1,1
2018-07-12,78.1680,71.4538,86.3831,1.1450,-0.4384,0.4715,NOAA_NCEI_OISST_V2.1,1
2018-07-13,78.2277,71.5269,86.3814,1.1302,-0.4462,0.4562,NOAA_NCEI_OISST_V2.1,1
2018-07-14,78.2875,71.5999,86.3796,1.1154,-0.4540,0.4408,NOAA_NCEI_OISST_V2.1,1
2018-07-15,78.3472,71.6730,86.3779,1.1006,-0.4618,0.4254,NOAA_NCEI_OISST_V2.1,1
2018-07-16,78.4069,71.7461,86.3762,1.0858,-0.4697,0.4100,NOAA_NCEI_OISST_V2.1,1
2018-07-17,78.4667,71.8191,86.3745,1.0710,-0.4775,0.3947,NOAA_NCEI_OISST_V2.1,1
2018-07-18,78.5264,71.8922,86.3728,1.0562,-0.4853,0.3793,NOAA_NCEI_OISST_V2.1,1
2018-07-19,78.5861,71.9653,86.3711,1.0414,-0.4931,0.3639,NOAA_NCEI_OISST_V2.1,1
2018-07-20,78.6459,72.0383,86.3694,1.0266,-0.5010,0.3485,NOAA_NCEI_OISST_V2.1,1
2018-07-21,78.7056,72.1114,86.3677,1.0118,-0.5088,0.3332,NOAA_NCEI_OISST_V2.1,1
2018-07-22,78.7653,72.1845,86.3660,0.9971,-0.5166,0.3178,NOAA_NCEI_OISST_V2.1,1
2018-07-23,78.8251,72.2576,86.3643,0.9823,-0.5244,0.3024,NOAA_NCEI_OISST_V2.1,1
2018-07-24,78.8848,72.3306,86.3626,0.9675,-0.5323,0.2870,NOAA_NCEI_OISST_V2.1,1
2018-07-25,78.9445,72.4037,86.3609,0.9527,-0.5401,0.2717,NOAA_NCEI_OISST_V2.1,1
2018-07-26,79.0043,72.4768,86.3592,0.9379,-0.5479,0.2563,NOAA_NCEI_OISST_V2.1,1
2018-07-27,79.0640,72.5498,86.3575,0.9231,-0.5557,0.2409,NOAA_NCEI_OISST_V2.1,1
2018-07-28,79.1237,72.6229,86.3558,0.9083,-0.5635,0.2256,NOAA_NCEI_OISST_V2.1,1
2018-07-29,79.1834,72.6960,86.3541,0.8935,-0.5714,0.2102,NOAA_NCEI_OISST_V2.1,1
2018-07-30,79.2432,72.7690,86.3524,0.8787,-0.5792,0.1948,NOAA_NCEI_OISST_V2.1,1
2018-07-31,79.3029,72.8421,86.3507,0.8639,-0.5870,0.1794,NOAA_NCEI_OISST_V2.1,1
2018-08-01,79.3626,72.9152,86.3490,0.8492,-0.5948,0.1641,NOAA_NCEI_OISST_V2.1,1
2018-08-02,79.3605,72.9263,86.3298,0.8534,-0.5991,0.1666,NOAA_NCEI_OISST_V2.1,1
2018-08-03,79.3584,72.9375,86.3107,0.8797,-0.5947,0.1742,NOAA_NCEI_OISST_V2.1,1
2018-08-04,79.3563,72.9487,86.2915,0.9059,-0.5904,0.1819,NOAA_NCEI_OISST_V2.1,1
2018-08-05,79.3541,72.9599,86.2724,0.9322,-0.5860,0.1895,NOAA_NCEI_OISST_V2.1,1
2018-08-06,79.3520,72.9711,86.2532,0.9585,-0.5816,0.1971,NOAA_NCEI_OISST_V2.1,1
2018-08-07,79.3499,72.9823,86.2340,0.9848,-0.5772,0.2048,NOAA_NCEI_OISST_V2.1,1
2018-08-08,79.3478,72.9935,86.2149,1.0110,-0.5728,0.2124,NOAA_NCEI_OISST_V2.1,1
2018-08-09,79.3457,73.0047,86.1957,1.0373,-0.5685,0.2201,NOAA_NCEI_OISST_V2.1,1
2018-08-10,79.3435,73.0159,86.1766,1.0636,-0.5641,0.2277,NOAA_NCEI_OISST_V2.1,1
2018-08-11,79.3414,73.0270,86.1574,1.0898,-0.5597,0.2353,NOAA_NCEI_OISST_V2.1,1
2018-08-12,79.3393,73.0382,86.1383,1.1161,-0.5553,0.2430,NOAA_NCEI_OISST_V2.1,1
2018-08-13,79.3372,73.0494,86.1191,1.1424,-0.5509,0.2506,NOAA_NCEI_OISST_V2.1,1
2018-08-14,79.3350,73.0606,86.1000,1.1687,-0.5466,0.2582,NOAA_NCEI_OISST_V2.1,1
2018-08-15,79.3329,73.0718,86.0808,1.1949,-0.5422,0.2659,NOAA_NCEI_OISST_V2.1,1
2018-08-16,79.3308,73.0830,86.0617,1.2212,-0.5378,0.2735,NOAA_NCEI_OISST_V2.1,1
2018-08-17,79.3287,73.0942,86.0425,1.2475,-0.5334,0.2812,NOAA_NCEI_OISST_V2.1,1
2018-08-18,79.3265,73.1054,86.0234,1.2737,-0.5290,0.2888,NOAA_NCEI_OISST_V2.1,1
2018-08-19,79.3244,73.1165,86.0042,1.3000,-0.5247,0.2964,NOAA_NCEI_OISST_V2.1,1
2018-08-20,79.3223,73.1277,85.9850,1.3263,-0.5203,0.3041,NOAA_NCEI_OISST_V2.1,1
2018-08-21,79.3202,73.1389,85.9659,1.3526,-0.5159,0.3117,NOAA_NCEI_OISST_V2.1,1
2018-08-22,79.3180,73.1501,85.9467,1.3788,-0.5115,0.3194,NOAA_NCEI_OISST_V2.1,1
2018-08-23,79.3159,73.1613,85.9276,1.4051,-0.5071,0.3270,NOAA_NCEI_OISST_V2.1,1
2018-08-24,79.3138,73.1725,85.9084,1.4314,-0.5028,0.3346,NOAA_NCEI_OISST_V2.1,1
2018-08-25,79.3117,73.1837,85.8893,1.4576,-0.4984,0.3423,NOAA_NCEI_OISST_V2.1,1
2018-08-26,79.3095,73.1949,85.8701,1.4839,-0.4940,0.3499,NOAA_NCEI_OISST_V2.1,1
2018-08-27,79.3074,73.2061,85.8510,1.5102,-0.4896,0.3575,NOAA_NCEI_OISST_V2.1,1
2018-08-28,79.3053,73.2172,85.8318,1.5365,-0.4852,0.3652,NOAA_NCEI_OISST_V2.1,1
2018-08-29,79.3032,73.2284,85.8127,1.5627,-0.4809,0.3728,NOAA_NCEI_OISST_V2.1,1
2018-08-30,79.3010,73.2396,85.7935,1.5890,-0.4765,0.3805,NOAA_NCEI_OISST_V2.1,1
2018-08-31,79.2989,73.2508,85.7744,1.6153,-0.4721,0.3881,NOAA_NCEI_OISST_V2.1,1
2018-09-01,79.2968,73.2620,85.7552,1.6415,-0.4677,0.3957,NOAA_NCEI_OISST_V2.1,1
2018-09-02,79.1771,73.1957,85.7121,1.6291,-0.4712,0.4096,NOAA_NCEI_OISST_V2.1,1
2018-09-03,79.0574,73.1295,85.6689,1.6272,-0.4604,0.4333,NOAA_NCEI_OISST_V2.1,1
2018-09-04,78.9377,73.0632,85.6258,1.6253,-0.4496,0.4570,NOAA_NCEI_OISST_V2.1,1
2018-09-05,78.8180,72.9970,85.5827,1.6234,-0.4388,0.4807,NOAA_NCEI_OISST_V2.1,1
2018-09-06,78.6983,72.9307,85.5396,1.6215,-0.4280,0.5044,NOAA_NCEI_OISST_V2.1,1
2018-09-07,78.5786,72.8644,85.4964,1.6196,-0.4172,0.5280,NOAA_NCEI_OISST_V2.1,1
2018-09-08,78.4589,72.7982,85.4533,1.6177,-0.4063,0.5517,NOAA_NCEI_OISST_V2.1,1
2018-09-09,78.3392,72.7319,85.4102,1.6159,-0.3955,0.5754,NOAA_NCEI_OISST_V2.1,1
2018-09-10,78.2195,72.6657,85.3670,1.6140,-0.3847,0.5991,NOAA_NCEI_OISST_V2.1,1
2018-09-11,78.0998,72.5994,85.3239,1.6121,-0.3739,0.6228,NOAA_NCEI_OISST_V2.1,1
2018-09-12,77.9801,72.5332,85.2808,1.6102,-0.3631,0.6465,NOAA_NCEI_OISST_V2.1,1
2018-09-13,77.8604,72.4669,85.2376,1.6083,-0.3523,0.6701,NOAA_NCEI_OISST_V2.1,1
2018-09-14,77.7407,72.4007,85.1945,1.6064,-0.3415,0.6938,NOAA_NCEI_OISST_V2.1,1
2018-09-15,77.6210,72.3344,85.1514,1.6045,-0.3307,0.7175,NOAA_NCEI_OISST_V2.1,1
2018-09-16,77.5013,72.2681,85.1082,1.6027,-0.3199,0.7412,NOAA_NCEI_OISST_V2.1,1
2018-09-17,77.3816,72.2019,85.0651,1.6008,-0.3091,0.7649,NOAA_NCEI_OISST_V2.1,1
2018-09-18,77.2619,72.1356,85.0220,1.5989,-0.2983,0.7886,NOAA_NCEI_OISST_V2.1,1
2018-09-19,77.1422,72.0694,84.9789,1.5970,-0.2875,0.8122,NOAA_NCEI_OISST_V2.1,1
2018-09-20,77.0225,72.0031,84.9357,1.5951,-0.2767,0.8359,NOAA_NCEI_OISST_V2.1,1
2018-09-21,76.9028,71.9368,84.8926,1.5932,-0.2659,0.8596,NOAA_NCEI_OISST_V2.1,1
2018-09-22,76.7831,71.8706,84.8495,1.5913,-0.2551,0.8833,NOAA_NCEI_OISST_V2.1,1
2018-09-23,76.6634,71.8043,84.8063,1.5894,-0.2443,0.9070,NOAA_NCEI_OISST_V2.1,1
2018-09-24,76.5437,71.7381,84.7632,1.5876,-0.2335,0.9307,NOAA_NCEI_OISST_V2.1,1
2018-09-25,76.4240,71.6718,84.7201,1.5857,-0.2227,0.9544,NOAA_NCEI_OISST_V2.1,1
2018-09-26,76.3042,71.6055,84.6769,1.5838,-0.2119,0.9780,NOAA_NCEI_OISST_V2.1,1
2018-09-27,76.1845,71.5393,84.6338,1.5819,-0.2010,1.0017,NOAA_NCEI_OISST_V2.1,1
2018-09-28,76.0648,71.4730,84.5907,1.5800,-0.1902,1.0254,NOAA_NCEI_OISST_V2.1,1
2018-09-29,75.9451,71.4068,84.5475,1.5781,-0.1794,1.0491,NOAA_NCEI_OISST_V2.1,1
2018-09-30,75.8254,71.3405,84.5044,1.5762,-0.1686,1.0728,NOAA_NCEI_OISST_V2.1,1
2018-10-01,75.7057,71.2743,84.4613,1.5744,-0.1578,1.0965,NOAA_NCEI_OISST_V2.1,1
2018-10-02,75.1924,71.1505,84.3566,1.3672,-0.1626,1.0917,NOAA_NCEI_OISST_V2.1,1
2018-10-03,74.6790,71.0268,84.2518,1.1475,-0.1562,1.0879,NOAA_NCEI_OISST_V2.1,1
2018-10-04,74.1656,70.9030,84.1471,0.9278,-0.1497,1.0842,NOAA_NCEI_OISST_V2.1,1
2018-10-05,73.6523,70.7793,84.0423,0.7081,-0.1433,1.0805,NOAA_NCEI_OISST_V2.1,1
2018-10-06,73.1389,70.6556,83.9376,0.4884,-0.1368,1.0768,NOAA_NCEI_OISST_V2.1,1
2018-10-07,72.6255,70.5318,83.8329,0.2687,-0.1303,1.0731,NOAA_NCEI_OISST_V2.1,1
2018-10-08,72.1122,70.4081,83.7281,0.0489,-0.1239,1.0694,NOAA_NCEI_OISST_V2.1,1
2018-10-09,71.5988,70.2844,83.6234,-0.1708,-0.1174,1.0656,NOAA_NCEI_OISST_V2.1,1
2018-10-10,71.0854,70.1606,83.5186,-0.3905,-0.1110,1.0619,NOAA_NCEI_OISST_V2.1,1
2018-10-11,70.5721,70.0369,83.4139,-0.6102,-0.1045,1.0582,NOAA_NCEI_OISST_V2.1,1
2018-10-12,70.0587,69.9131,83.3092,-0.8299,-0.0981,1.0545,NOAA_NCEI_OISST_V2.1,1
2018-10-13,69.5453,69.7894,83.2044,-1.0496,-0.0916,1.0508,NOAA_NCEI_OISST_V2.1,1
2018-10-14,69.0320,69.6657,83.0997,-1.2693,-0.0851,1.0471,NOAA_NCEI_OISST_V2.1,1
2018-10-15,68.5186,69.5419,82.9949,-1.4890,-0.0787,1.0433,NOAA_NCEI_OISST_V2.1,1
2018-10-16,68.0052,69.4182,82.8902,-1.7087,-0.0722,1.0396,NOAA_NCEI_OISST_V2.1,1
2018-10-17,67.4919,69.2945,82.7855,-1.9285,-0.0658,1.0359,NOAA_NCEI_OISST_V2.1,1
2018-10-18,66.9785,69.1707,82.6807,-2.1482,-0.0593,1.0322,NOAA_NCEI_OISST_V2.1,1
2018-10-19,66.4652,69.0470,82.5760,-2.3679,-0.0529,1.0285,NOAA_NCEI_OISST_V2.1,1
2018-10-20,65.9518,68.9232,82.4713,-2.5876,-0.0464,1.0248,NOAA_NCEI_OISST_V2.1,1
2018-10-21,65.4384,68.7995,82.3665,-2.8073,-0.0399,1.0211,NOAA_NCEI_OISST_V2.1,1
2018-10-22,64.9251,68.6758,82.2618,-3.0270,-0.0335,1.0173,NOAA_NCEI_OISST_V2.1,1
2018-10-23,64.4117,68.5520,82.1570,-3.2467,-0.0270,1.0136,NOAA_NCEI_OISST_V2.1,1
2018-10-24,63.8983,68.4283,82.0523,-3.4664,-0.0206,1.0099,NOAA_NCEI_OISST_V2.1,1
2018-10-25,63.3850,68.3046,81.9476,-3.6861,-0.0141,1.0062,NOAA_NCEI_OISST_V2.1,1
2018-10-26,62.8716,68.1808,81.8428,-3.9058,-0.0077,1.0025,NOAA_NCEI_OISST_V2.1,1
2018-10-27,62.3582,68.0571,81.7381,-4.1256,-0.0012,0.9988,NOAA_NCEI_OISST_V2.1,1
2018-10-28,61.8449,67.9333,81.6334,-4.3453,0.0053,0.9950,NOAA_NCEI_OISST_V2.1,1
2018-10-29,61.3315,67.8096,81.5286,-4.5650,0.0117,0.9913,NOAA_NCEI_OISST_V2.1,1
2018-10-30,60.8181,67.6859,81.4239,-4.7847,0.0182,0.9876,NOAA_NCEI_OISST_V2.1,1
2018-10-31,60.3048,67.5621,81.3191,-5.0044,0.0246,0.9839,NOAA_NCEI_OISST_V2.1,1
2018-11-01,59.7914,67.4384,81.2144,-5.2241,0.0311,0.9802,NOAA_NCEI_OISST_V2.1,1
2018-11-02,59.7038,67.2776,81.0632,-5.2262,0.0232,0.9430,NOAA_NCEI_OISST_V2.1,1
2018-11-03,59.6162,67.1167,80.9120,-5.2189,0.0107,0.9063,NOAA_NCEI_OISST_V2.1,1
2018-11-04,59.5286,66.9559,80.7608,-5.2116,-0.0018,0.8696,NOAA_NCEI_OISST_V2.1,1
2018-11-05,59.4410,66.7951,80.6097,-5.2043,-0.0143,0.8329,NOAA_NCEI_OISST_V2.1,1
2018-11-06,59.3534,66.6342,80.4585,-5.1970,-0.0269,0.7962,NOAA_NCEI_OISST_V2.1,1
2018-11-07,59.2658,66.4734,80.3073,-5.1898,-0.0394,0.7596,NOAA_NCEI_OISST_V2.1,1
2018-11-08,59.1782,66.3126,80.1561,-5.1825,-0.0519,0.7229,NOAA_NCEI_OISST_V2.1,1
2018-11-09,59.0906,66.1517,80.0049,-5.1752,-0.0644,0.6862,NOAA_NCEI_OISST_V2.1,1
2018-11-10,59.0030,65.9909,79.8538,-5.1679,-0.0770,0.6495,NOAA_NCEI_OISST_V2.1,1
2018-11-11,58.9154,65.8301,79.7026,-5.1606,-0.0895,0.6128,NOAA_NCEI_OISST_V2.1,1
2018-11-12,58.8278,65.6692,79.5514,-5.1533,-0.1020,0.5761,NOAA_NCEI_OISST_V2.1,1
2018-11-13,58.7402,65.5084,79.4002,-5.1461,-0.1145,0.5395,NOAA_NCEI_OISST_V2.1,1
2018-11-14,58.6526,65.3475,79.2490,-5.1388,-0.1271,0.5028,NOAA_NCEI_OISST_V2.1,1
2018-11-15,58.5650,65.1867,79.0978,-5.1315,-0.1396,0.4661,NOAA_NCEI_OISST_V2.1,1
2018-11-16,58.4774,65.0259,78.9466,-5.1242,-0.1521,0.4294,NOAA_NCEI_OISST_V2.1,1
2018-11-17,58.3898,64.8650,78.7955,-5.1169,-0.1646,0.3927,NOAA_NCEI_OISST_V2.1,1
2018-11-18,58.3022,64.7042,78.6443,-5.1096,-0.1772,0.3561,NOAA_NCEI_OISST_V2.1,1
2018-11-19,58.2146,64.5434,78.4931,-5.1024,-0.1897,0.3194,NOAA_NCEI_OISST_V2.1,1
2018-11-20,58.1270,64.3825,78.3419,-5.0951,-0.2022,0.2827,NOAA_NCEI_OISST_V2.1,1
2018-11-21,58.0394,64.2217,78.1907,-5.0878,-0.2147,0.2460,NOAA_NCEI_OISST_V2.1,1
2018-11-22,57.9518,64.0609,78.0396,-5.0805,-0.2273,0.2093,NOAA_NCEI_OISST_V2.1,1
2018-11-23,57.8642,63.9000,77.8884,-5.0732,-0.2398,0.1726,NOAA_NCEI_OISST_V2.1,1
2018-11-24,57.7766,63.7392,77.7372,-5.0660,-0.2523,0.1360,NOAA_NCEI_OISST_V2.1,1
2018-11-25,57.6890,63.5784,77.5860,-5.0587,-0.2648,0.0993,NOAA_NCEI_OISST_V2.1,1
2018-11-26,57.6014,63.4175,77.4348,-5.0514,-0.2774,0.0626,NOAA_NCEI_OISST_V2.1,1
2018-11-27,57.5138,63.2567,77.2836,-5.0441,-0.2899,0.0259,NOAA_NCEI_OISST_V2.1,1
2018-11-28,57.4262,63.0959,77.1324,-5.0368,-0.3024,-0.0108,NOAA_NCEI_OISST_V2.1,1
2018-11-29,57.3386,62.9350,76.9813,-5.0295,-0.3149,-0.0474,NOAA_NCEI_OISST_V2.1,1
2018-11-30,57.2510,62.7742,76.8301,-5.0223,-0.3275,-0.0841,NOAA_NCEI_OISST_V2.1,1
2018-12-01,57.1634,62.6134,76.6789,-5.0150,-0.3400,-0.1208,NOAA_NCEI_OISST_V2.1,1
2018-12-02,57.4957,62.5180,76.6184,-4.7748,-0.3430,-0.1069,NOAA_NCEI_OISST_V2.1,1
2018-12-03,57.8279,62.4226,76.5580,-4.5325,-0.3497,-0.1019,NOAA_NCEI_OISST_V2.1,1
2018-12-04,58.1601,62.3272,76.4975,-4.2901,-0.3564,-0.0969,NOAA_NCEI_OISST_V2.1,1
2018-12-05,58.4924,62.2318,76.4371,-4.0477,-0.3631,-0.0919,NOAA_NCEI_OISST_V2.1,1
2018-12-06,58.8246,62.1364,76.3766,-3.8053,-0.3698,-0.0869,NOAA_NCEI_OISST_V2.1,1
2018-12-07,59.1569,62.0410,76.3161,-3.5630,-0.3765,-0.0819,NOAA_NCEI_OISST_V2.1,1
2018-12-08,59.4891,61.9456,76.2557,-3.3206,-0.3833,-0.0768,NOAA_NCEI_OISST_V2.1,1
2018-12-09,59.8214,61.8502,76.1952,-3.0782,-0.3900,-0.0718,NOAA_NCEI_OISST_V2.1,1
2018-12-10,60.1536,61.7548,76.1347,-2.8359,-0.3967,-0.0668,NOAA_NCEI_OISST_V2.1,1
2018-12-11,60.4858,61.6594,76.0743,-2.5935,-0.4034,-0.0618,NOAA_NCEI_OISST_V2.1,1
2018-12-12,60.8181,61.5640,76.0138,-2.3511,-0.4101,-0.0568,NOAA_NCEI_OISST_V2.1,1
2018-12-13,61.1503,61.4686,75.9534,-2.1088,-0.4168,-0.0518,NOAA_NCEI_OISST_V2.1,1
2018-12-14,61.4826,61.3732,75.8929,-1.8664,-0.4235,-0.0467,NOAA_NCEI_OISST_V2.1,1
2018-12-15,61.8148,61.2778,75.8324,-1.6240,-0.4302,-0.0417,NOAA_NCEI_OISST_V2.1,1
2018-12-16,62.1470,61.1824,75.7720,-1.3816,-0.4370,-0.0367,NOAA_NCEI_OISST_V2.1,1
2018-12-17,62.4793,61.0870,75.7115,-1.1393,-0.4437,-0.0317,NOAA_NCEI_OISST_V2.1,1
2018-12-18,62.8115,60.9916,75.6510,-0.8969,-0.4504,-0.0267,NOAA_NCEI_OISST_V2.1,1
2018-12-19,63.1438,60.8963,75.5906,-0.6545,-0.4571,-0.0217,NOAA_NCEI_OISST_V2.1,1
2018-12-20,63.4760,60.8009,75.5301,-0.4122,-0.4638,-0.0166,NOAA_NCEI_OISST_V2.1,1
2018-12-21,63.8082,60.7055,75.4697,-0.1698,-0.4705,-0.0116,NOAA_NCEI_OISST_V2.1,1
2018-12-22,64.1405,60.6101,75.4092,0.0726,-0.4772,-0.0066,NOAA_NCEI_OISST_V2.1,1
2018-12-23,64.4727,60.5147,75.3487,0.3150,-0.4840,-0.0016,NOAA_NCEI_OISST_V2.1,1
2018-12-24,64.8050,60.4193,75.2883,0.5573,-0.4907,0.0034,NOAA_NCEI_OISST_V2.1,1
2018-12-25,65.1372,60.3239,75.2278,0.7997,-0.4974,0.0085,NOAA_NCEI_OISST_V2.1,1
2018-12-26,65.4695,60.2285,75.1674,1.0421,-0.5041,0.0135,NOAA_NCEI_OISST_V2.1,1
2018-12-27,65.8017,60.1331,75.1069,1.2844,-0.5108,0.0185,NOAA_NCEI_OISST_V2.1,1
2018-12-28,66.1339,60.0377,75.0464,1.5268,-0.5175,0.0235,NOAA_NCEI_OISST_V2.1,1
2018-12-29,66.4662,59.9423,74.9860,1.7692,-0.5242,0.0285,NOAA_NCEI_OISST_V2.1,1
2018-12-30,66.7984,59.8469,74.9255,2.0116,-0.5309,0.0335,NOAA_NCEI_OISST_V2.1,1
2018-12-31,67.1307,59.7515,74.8650,2.2539,-0.5377,0.0386,NOAA_NCEI_OISST_V2.1,1
2019-01-01,67.4629,59.6561,74.8046,2.4613,-0.4608,0.0669,NOAA_NCEI_OISST_V2.1,1
2019-01-02,67.3219,59.6175,74.7421,2.4029,-0.4555,0.0461,NOAA_NCEI_OISST_V2.1,1
2019-01-03,67.1810,59.5788,74.6797,2.3446,-0.4501,0.0253,NOAA_NCEI_OISST_V2.1,1
2019-01-04,67.0400,59.5402,74.6172,2.2863,-0.4448,0.0045,NOAA_NCEI_OISST_V2.1,1
2019-01-05,66.8991,59.5015,74.5547,2.2279,-0.4394,-0.0163,NOAA_NCEI_OISST_V2.1,1
2019-01-06,66.7581,59.4629,74.4923,2.1696,-0.4340,-0.0371,NOAA_NCEI_OISST_V2.1,1
2019-01-07,66.6171,59.4242,74.4298,2.1113,-0.4287,-0.0579,NOAA_NCEI_OISST_V2.1,1
